split	n_candidates	n_labeled	n_empty	tp	fp	fn	tn	objectness_precision	objectness_recall	objectness_f1	class_exact_match_labeled	class_any_match_labeled	secondary_min	secondary_delta	mean_predicted_labels_labeled	multicall_rate_labeled	mean_extra_labels_labeled	mean_missing_labels_labeled	empty_false_positive_rate	meets_constraints	secondary_objective
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6000000238418579	0.5	0.9620253164556962	0.029535864978902954	0.12236286919831224	0.6160337552742616	0.494949494949495	True	0.8681434599156117
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.0	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.05000000074505806	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.10000000149011612	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.15000000596046448	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.20000000298023224	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.25	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.30000001192092896	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.3499999940395355	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.4000000059604645	1.0253164556962024	0.09282700421940929	0.12236286919831224	0.5527426160337553	0.494949494949495	True	0.8618143459915611
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.44999998807907104	1.0084388185654007	0.0759493670886076	0.12236286919831224	0.569620253164557	0.494949494949495	True	0.8635021097046413
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.6499999761581421	0.5	0.9620253164556962	0.029535864978902954	0.12236286919831224	0.6160337552742616	0.494949494949495	True	0.8681434599156117
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.0	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.05000000074505806	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.10000000149011612	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.15000000596046448	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.20000000298023224	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.25	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.30000001192092896	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.3499999940395355	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
secondary_sweep	336	237	99	221	49	16	50	0.8185185185185185	0.9324894514767933	0.8717948717948718	0.17721518987341772	0.8396624472573839	0.699999988079071	0.4000000059604645	0.9915611814345991	0.05907172995780591	0.12236286919831224	0.5864978902953587	0.494949494949495	True	0.8651898734177215
