class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
Seismic_Amplification	canonical	1.0	0.9200000166893005	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.9300000071525574	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.9399999976158142	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.949999988079071	1.0	0.125	0.2222222222222222	2	0	14	221
chromothripsis	noncanonical	0.5	0.05000000074505806	0.225	1.0	0.36734693877551017	36	124	0	77
chromothripsis	noncanonical	0.5	0.05999999865889549	0.23333333333333334	0.9722222222222222	0.37634408602150543	35	115	1	86
chromothripsis	noncanonical	0.5	0.07000000029802322	0.2517985611510791	0.9722222222222222	0.4	35	104	1	97
chromothripsis	noncanonical	0.5	0.07999999821186066	0.26515151515151514	0.9722222222222222	0.41666666666666663	35	97	1	104
chromothripsis	noncanonical	0.5	0.09000000357627869	0.28	0.9722222222222222	0.4347826086956523	35	90	1	111
chromothripsis	noncanonical	0.5	0.10000000149011612	0.2892561983471074	0.9722222222222222	0.4458598726114649	35	86	1	115
chromothripsis	noncanonical	0.5	0.10999999940395355	0.30434782608695654	0.9722222222222222	0.4635761589403974	35	80	1	121
chromothripsis	noncanonical	0.5	0.11999999731779099	0.32407407407407407	0.9722222222222222	0.4861111111111111	35	73	1	128
chromothripsis	noncanonical	0.5	0.12999999523162842	0.33653846153846156	0.9722222222222222	0.5	35	69	1	132
chromothripsis	noncanonical	0.5	0.14000000059604645	0.3402061855670103	0.9166666666666666	0.4962406015037594	33	64	3	137
chromothripsis	noncanonical	0.5	0.15000000596046448	0.3473684210526316	0.9166666666666666	0.5038167938931297	33	62	3	139
chromothripsis	noncanonical	0.5	0.1599999964237213	0.35106382978723405	0.9166666666666666	0.5076923076923077	33	61	3	140
chromothripsis	noncanonical	0.5	0.17000000178813934	0.3626373626373626	0.9166666666666666	0.5196850393700787	33	58	3	143
chromothripsis	noncanonical	0.5	0.18000000715255737	0.3707865168539326	0.9166666666666666	0.5279999999999999	33	56	3	145
chromothripsis	noncanonical	0.5	0.1899999976158142	0.367816091954023	0.8888888888888888	0.5203252032520325	32	55	4	146
chromothripsis	noncanonical	0.5	0.20000000298023224	0.3780487804878049	0.8611111111111112	0.5254237288135594	31	51	5	150
chromothripsis	noncanonical	0.5	0.20999999344348907	0.3875	0.8611111111111112	0.5344827586206897	31	49	5	152
