class_name	type_tau	precision	recall	f1	tp	fp	fn	tn
Seismic_Amplification	0.25	0.8640776699029126	0.8811881188118812	0.8725490196078431	89	14	12	122
Seismic_Amplification	0.25999999046325684	0.8811881188118812	0.8811881188118812	0.8811881188118812	89	12	12	124
Seismic_Amplification	0.27000001072883606	0.89	0.8811881188118812	0.8855721393034827	89	11	12	125
Seismic_Amplification	0.2800000011920929	0.89	0.8811881188118812	0.8855721393034827	89	11	12	125
Seismic_Amplification	0.28999999165534973	0.8877551020408163	0.8613861386138614	0.8743718592964823	87	11	14	125
Seismic_Amplification	0.30000001192092896	0.8947368421052632	0.8415841584158416	0.8673469387755102	85	10	16	126
Seismic_Amplification	0.3100000023841858	0.8947368421052632	0.8415841584158416	0.8673469387755102	85	10	16	126
Seismic_Amplification	0.3199999928474426	0.8947368421052632	0.8415841584158416	0.8673469387755102	85	10	16	126
Seismic_Amplification	0.33000001311302185	0.8947368421052632	0.8415841584158416	0.8673469387755102	85	10	16	126
Seismic_Amplification	0.3400000035762787	0.9139784946236559	0.8415841584158416	0.8762886597938144	85	8	16	128
Seismic_Amplification	0.3499999940395355	0.9230769230769231	0.8316831683168316	0.8749999999999999	84	7	17	129
Seismic_Amplification	0.36000001430511475	0.9318181818181818	0.8118811881188119	0.8677248677248677	82	6	19	130
Seismic_Amplification	0.3700000047683716	0.9318181818181818	0.8118811881188119	0.8677248677248677	82	6	19	130
Seismic_Amplification	0.3799999952316284	0.9310344827586207	0.801980198019802	0.8617021276595743	81	6	20	130
Seismic_Amplification	0.38999998569488525	0.9404761904761905	0.7821782178217822	0.8540540540540541	79	5	22	131
Seismic_Amplification	0.4000000059604645	0.9518072289156626	0.7821782178217822	0.858695652173913	79	4	22	132
Seismic_Amplification	0.4099999964237213	0.9518072289156626	0.7821782178217822	0.858695652173913	79	4	22	132
Seismic_Amplification	0.41999998688697815	0.9493670886075949	0.7425742574257426	0.8333333333333333	75	4	26	132
Seismic_Amplification	0.4300000071525574	0.9605263157894737	0.7227722772277227	0.8248587570621468	73	3	28	133
Seismic_Amplification	0.4399999976158142	0.9726027397260274	0.7029702970297029	0.8160919540229884	71	2	30	134
Seismic_Amplification	0.44999998807907104	0.9722222222222222	0.693069306930693	0.8092485549132948	70	2	31	134
Seismic_Amplification	0.46000000834465027	0.971830985915493	0.6831683168316832	0.8023255813953488	69	2	32	134
Seismic_Amplification	0.4699999988079071	0.971830985915493	0.6831683168316832	0.8023255813953488	69	2	32	134
Seismic_Amplification	0.47999998927116394	0.9857142857142858	0.6831683168316832	0.8070175438596491	69	1	32	135
Seismic_Amplification	0.49000000953674316	1.0	0.6534653465346535	0.7904191616766467	66	0	35	136
Seismic_Amplification	0.5	1.0	0.6435643564356436	0.7831325301204819	65	0	36	136
Seismic_Amplification	0.5099999904632568	1.0	0.6435643564356436	0.7831325301204819	65	0	36	136
