epoch	loss	objectness_loss	type_loss	objectness_acc_at_0_5	type_subset_acc_labeled_at_0_5	n_train	n_labeled	n_background	is_best	split
250	0.46986591815948486	0.10494183003902435	0.3649241030216217	0.8720238208770752	0.19409282505512238	336	237	99	False	final
251	0.4689016044139862	0.11007838696241379	0.3588232100009918	0.851190447807312	0.16877637803554535	336	237	99	False	final
252	0.4756925404071808	0.11005309969186783	0.36563944816589355	0.8779761791229248	0.14767932891845703	336	237	99	False	final
253	0.4703580141067505	0.10996301472187042	0.36039501428604126	0.8720238208770752	0.15189872682094574	336	237	99	False	final
254	0.47252047061920166	0.11338116228580475	0.3591393232345581	0.8809523582458496	0.17299577593803406	336	237	99	False	final
255	0.4636182188987732	0.10372894257307053	0.35988926887512207	0.8660714030265808	0.15611813962459564	336	237	99	False	final
256	0.46845024824142456	0.10315816849470139	0.3652920722961426	0.8660714030265808	0.16033755242824554	336	237	99	False	final
257	0.46833449602127075	0.11103571951389313	0.35729876160621643	0.863095223903656	0.16877637803554535	336	237	99	False	final
258	0.47417014837265015	0.11338535696268082	0.3607847988605499	0.8690476417541504	0.18565401434898376	336	237	99	False	final
259	0.44313865900039673	0.09205888956785202	0.3510797619819641	0.886904776096344	0.18565401434898376	336	237	99	True	final
260	0.4553351402282715	0.09324182569980621	0.36209332942962646	0.8779761791229248	0.18143460154533386	336	237	99	False	final
261	0.46151837706565857	0.10120841860771179	0.3603099584579468	0.875	0.16877637803554535	336	237	99	False	final
262	0.46640545129776	0.10550467669963837	0.36090078949928284	0.8809523582458496	0.16877637803554535	336	237	99	False	final
263	0.443101167678833	0.095169797539711	0.3479313850402832	0.8839285969734192	0.16877637803554535	336	237	99	True	final
264	0.47227832674980164	0.11089456081390381	0.3613837659358978	0.8690476417541504	0.18565401434898376	336	237	99	False	final
265	0.4668562710285187	0.11025605350732803	0.35660022497177124	0.863095223903656	0.19831223785877228	336	237	99	False	final
266	0.4617246687412262	0.10075552016496658	0.3609691560268402	0.8660714030265808	0.19409282505512238	336	237	99	False	final
267	0.4774775505065918	0.11436925828456879	0.3631082773208618	0.875	0.14767932891845703	336	237	99	False	final
268	0.4495662450790405	0.09690792113542557	0.35265833139419556	0.875	0.17721518874168396	336	237	99	False	final
269	0.4615795910358429	0.10124021768569946	0.36033937335014343	0.8839285969734192	0.16455696523189545	336	237	99	False	final
270	0.4616311192512512	0.10243289917707443	0.3591982126235962	0.8720238208770752	0.17299577593803406	336	237	99	False	final
271	0.4590928554534912	0.10577770322561264	0.353315144777298	0.875	0.15611813962459564	336	237	99	False	final
272	0.4589548408985138	0.09555350989103317	0.3634013235569	0.8690476417541504	0.16455696523189545	336	237	99	False	final
273	0.4459719657897949	0.09280247986316681	0.3531695008277893	0.8928571343421936	0.17299577593803406	336	237	99	False	final
274	0.45152273774147034	0.10064037889242172	0.350882351398468	0.8779761791229248	0.18143460154533386	336	237	99	False	final
275	0.4579256772994995	0.09970995038747787	0.35821571946144104	0.8958333134651184	0.18565401434898376	336	237	99	False	final
276	0.45646336674690247	0.10527441650629044	0.3511889576911926	0.886904776096344	0.20253165066242218	336	237	99	False	final
277	0.45504045486450195	0.09251873195171356	0.3625217080116272	0.886904776096344	0.18987341225147247	336	237	99	False	final
278	0.4595823287963867	0.10556470602750778	0.35401761531829834	0.8839285969734192	0.20253165066242218	336	237	99	False	final
279	0.4484153985977173	0.0945594385266304	0.3538559675216675	0.875	0.17299577593803406	336	237	99	False	final
280	0.44637709856033325	0.0916210263967514	0.35475608706474304	0.8928571343421936	0.17299577593803406	336	237	99	False	final
281	0.45230668783187866	0.09753137081861496	0.3547753095626831	0.8839285969734192	0.16877637803554535	336	237	99	False	final
282	0.45275670289993286	0.08908870816230774	0.3636679947376251	0.9077380895614624	0.16033755242824554	336	237	99	False	final
283	0.4537751376628876	0.0937376543879509	0.3600374758243561	0.8928571343421936	0.19409282505512238	336	237	99	False	final
284	0.4447982609272003	0.09314032644033432	0.3516579270362854	0.8958333134651184	0.16877637803554535	336	237	99	False	final
285	0.44421935081481934	0.0929693728685379	0.35124996304512024	0.8928571343421936	0.16033755242824554	336	237	99	False	final
286	0.44524893164634705	0.09286421537399292	0.3523847162723541	0.8958333134651184	0.14767932891845703	336	237	99	False	final
287	0.4463631510734558	0.09205210953950882	0.3543110489845276	0.8898809552192688	0.13924050331115723	336	237	99	False	final
288	0.4502253532409668	0.09917867928743362	0.35104668140411377	0.875	0.16033755242824554	336	237	99	False	final
289	0.44521233439445496	0.09706033021211624	0.3481520116329193	0.8839285969734192	0.18565401434898376	336	237	99	False	final
290	0.4352410137653351	0.08120640367269516	0.3540346026420593	0.898809552192688	0.18987341225147247	336	237	99	True	final
291	0.45014917850494385	0.10094134509563446	0.3492078185081482	0.8839285969734192	0.18987341225147247	336	237	99	False	final
292	0.44517970085144043	0.09609214961528778	0.34908753633499146	0.8809523582458496	0.18987341225147247	336	237	99	False	final
293	0.4473646581172943	0.0968150869011879	0.350549578666687	0.8898809552192688	0.18143460154533386	336	237	99	False	final
294	0.46272188425064087	0.09917576611042023	0.36354613304138184	0.8898809552192688	0.17299577593803406	336	237	99	False	final
295	0.43712449073791504	0.0889548808336258	0.34816959500312805	0.898809552192688	0.15611813962459564	336	237	99	False	final
296	0.4383728504180908	0.0900299921631813	0.3483428657054901	0.8839285969734192	0.2194092869758606	336	237	99	False	final
297	0.45091015100479126	0.09760542958974838	0.3533047139644623	0.886904776096344	0.17721518874168396	336	237	99	False	final
298	0.43550729751586914	0.08431937545537949	0.35118791460990906	0.8958333134651184	0.2109704613685608	336	237	99	False	final
299	0.4369388520717621	0.08876895904541016	0.34816989302635193	0.9077380895614624	0.16455696523189545	336	237	99	False	final
300	0.4440172612667084	0.08697060495615005	0.3570466637611389	0.875	0.18143460154533386	336	237	99	False	final
