class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
Seismic_Amplification	canonical	1.0	0.8199999928474426	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8299999833106995	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8399999737739563	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8500000238418579	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8600000143051147	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8700000047683716	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8799999952316284	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8899999856948853	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8999999761581421	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.9100000262260437	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.9200000166893005	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.9300000071525574	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.9399999976158142	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.949999988079071	1.0	0.1875	0.3157894736842105	3	0	13	221
chromothripsis	noncanonical	0.5	0.05000000074505806	0.25	1.0	0.4	36	108	0	93
chromothripsis	noncanonical	0.5	0.05999999865889549	0.2748091603053435	1.0	0.4311377245508982	36	95	0	106
chromothripsis	noncanonical	0.5	0.07000000029802322	0.2975206611570248	1.0	0.45859872611464975	36	85	0	116
chromothripsis	noncanonical	0.5	0.07999999821186066	0.3050847457627119	1.0	0.4675324675324675	36	82	0	119
chromothripsis	noncanonical	0.5	0.09000000357627869	0.32142857142857145	1.0	0.4864864864864865	36	76	0	125
chromothripsis	noncanonical	0.5	0.10000000149011612	0.32432432432432434	1.0	0.489795918367347	36	75	0	126
chromothripsis	noncanonical	0.5	0.10999999940395355	0.34285714285714286	1.0	0.5106382978723404	36	69	0	132
chromothripsis	noncanonical	0.5	0.11999999731779099	0.3564356435643564	1.0	0.5255474452554745	36	65	0	136
chromothripsis	noncanonical	0.5	0.12999999523162842	0.3673469387755102	1.0	0.5373134328358209	36	62	0	139
chromothripsis	noncanonical	0.5	0.14000000059604645	0.3870967741935484	1.0	0.5581395348837209	36	57	0	144
